Step,AgentID,Resources,Profit
0,consumer_0,1286.747805368734,0.0
0,consumer_1,937.2190790202844,0.0
0,consumer_2,1581.6847178357077,0.0
0,consumer_3,1998.0793289199512,0.0
0,prosumer_0,2238.8282754773213,0.0
0,prosumer_1,4224.842672609771,0.0
0,producer_0,-14950.447710857432,0.0
0,utility_0,63662.287792636926,0.0
0,regulator,inf,0.0
