Step,AgentID,Resources,Profit
0,consumer_0,881.8848961165517,0.0
0,consumer_1,1350.3010219354014,0.0
0,consumer_2,847.0020305299649,0.0
0,consumer_3,649.850129815113,0.0
0,prosumer_0,2407.3154529391204,0.0
0,prosumer_1,4828.787223562494,0.0
0,producer_0,-26208.9794456637,0.0
0,utility_0,52650.75166649747,0.0
0,regulator,inf,0.0
